,Open,close,high,low,volume
2019-12-24,38950.0,38800.0,39250.0,38400.0,69460.0
2019-12-23,38250.0,38950.0,39150.0,38050.0,119163.0
2019-12-20,37750.0,38000.0,38000.0,37550.0,54859.0
2019-12-19,37600.0,37800.0,38250.0,37600.0,95520.0
2019-12-18,37400.0,37700.0,37850.0,37250.0,80476.0
2019-12-17,37000.0,37350.0,37400.0,36700.0,81888.0
2019-12-16,37500.0,37050.0,37950.0,36700.0,94484.0
2019-12-13,36650.0,37450.0,37700.0,36650.0,131583.0
2019-12-12,36300.0,36550.0,36850.0,36300.0,153347.0
2019-12-11,37550.0,36450.0,37550.0,36100.0,216848.0
2019-12-10,39350.0,37550.0,39350.0,35700.0,360958.0
2019-12-09,39550.0,39350.0,39850.0,39250.0,85511.0
2019-12-06,38700.0,39350.0,39600.0,38700.0,79011.0
2019-12-05,39100.0,39000.0,39500.0,38600.0,63828.0
2019-12-04,39750.0,39050.0,39950.0,39000.0,78485.0
2019-12-03,39000.0,39250.0,39700.0,38600.0,104412.0
2019-12-02,39400.0,39350.0,39950.0,38950.0,86255.0
2019-11-29,40400.0,38950.0,40450.0,38750.0,126947.0
2019-11-28,39500.0,40100.0,40350.0,39400.0,155392.0
2019-11-27,40200.0,39550.0,40350.0,39350.0,155265.0
2019-11-26,38750.0,39400.0,39800.0,38750.0,1236518.0
2019-11-25,38400.0,38700.0,39250.0,37900.0,164946.0
2019-11-22,37800.0,37750.0,38450.0,37200.0,188278.0
2019-11-21,38700.0,37950.0,39250.0,37700.0,312831.0
2019-11-20,39450.0,39300.0,40250.0,39000.0,327379.0
2019-11-19,39750.0,39550.0,39900.0,39100.0,137292.0
2019-11-18,39800.0,39850.0,40150.0,39550.0,175052.0
2019-11-15,39600.0,39650.0,39850.0,39100.0,230820.0
2019-11-14,39900.0,39600.0,40350.0,39400.0,266295.0
2019-11-13,40950.0,39700.0,40950.0,39600.0,269077.0
2019-11-12,41250.0,40950.0,41250.0,40200.0,151548.0
2019-11-11,41900.0,41200.0,42350.0,40700.0,132037.0
2019-11-08,43300.0,41850.0,43450.0,41550.0,286509.0
2019-11-07,44150.0,43050.0,44400.0,42800.0,143391.0
2019-11-06,44950.0,44150.0,45200.0,44100.0,101719.0
2019-11-05,45000.0,44750.0,45050.0,44050.0,120743.0
2019-11-04,44150.0,44750.0,45150.0,44150.0,120843.0
2019-11-01,44300.0,43950.0,44350.0,43600.0,80761.0
2019-10-31,43700.0,43600.0,44400.0,43400.0,122028.0
2019-10-30,44500.0,43600.0,44500.0,43200.0,111696.0
2019-10-29,43600.0,44000.0,44850.0,43400.0,144883.0
2019-10-28,44350.0,43550.0,45400.0,43300.0,182197.0
2019-10-25,44050.0,44800.0,45800.0,43650.0,314372.0
2019-10-24,42900.0,43700.0,44000.0,41350.0,204540.0
2019-10-23,40600.0,42450.0,42550.0,40600.0,273819.0
2019-10-22,40200.0,40500.0,41450.0,40000.0,162705.0
2019-10-21,40100.0,39900.0,40550.0,39850.0,70049.0
2019-10-18,41150.0,40100.0,41350.0,40000.0,101043.0
2019-10-17,40800.0,40950.0,42100.0,40700.0,140750.0
2019-10-16,40200.0,40800.0,41350.0,40000.0,178351.0
2019-10-15,39800.0,39750.0,40000.0,39450.0,89403.0
2019-10-14,39500.0,39500.0,40100.0,39200.0,160266.0
2019-10-11,39600.0,39100.0,39850.0,39100.0,169227.0
2019-10-10,41100.0,39500.0,41100.0,39250.0,382884.0
2019-10-08,42000.0,41100.0,42500.0,40500.0,182991.0
2019-10-07,39750.0,41850.0,41950.0,39700.0,167748.0
2019-10-04,40100.0,39600.0,40150.0,39400.0,79666.0
2019-10-02,41050.0,40050.0,41200.0,40000.0,103480.0
2019-10-01,39300.0,41450.0,41450.0,39250.0,109361.0
2019-09-30,39550.0,39600.0,39650.0,38750.0,72717.0
2019-09-27,39500.0,39500.0,39650.0,39150.0,71679.0
2019-09-26,40300.0,39450.0,40650.0,39150.0,147342.0
2019-09-25,41650.0,40150.0,41650.0,40100.0,140149.0
2019-09-24,41000.0,41350.0,42250.0,41000.0,97302.0
2019-09-23,42900.0,41650.0,42950.0,41150.0,137944.0
2019-09-20,43350.0,42900.0,43600.0,42300.0,108530.0
2019-09-19,44700.0,43350.0,45200.0,43050.0,139387.0
2019-09-18,45450.0,44650.0,45750.0,44650.0,111936.0
2019-09-17,41800.0,45000.0,45450.0,41500.0,223866.0
2019-09-16,41500.0,41850.0,41900.0,40750.0,80004.0
2019-09-11,40200.0,41000.0,41500.0,40200.0,116705.0
2019-09-10,40100.0,40100.0,40500.0,40000.0,52997.0
2019-09-09,40400.0,40100.0,40750.0,40050.0,43484.0
2019-09-06,40600.0,40400.0,41100.0,40100.0,55409.0
2019-09-05,41200.0,40750.0,41600.0,40750.0,70676.0
2019-09-04,40950.0,41350.0,41750.0,40850.0,67010.0
2019-09-03,41300.0,41100.0,41900.0,40900.0,55823.0
2019-09-02,40500.0,41500.0,42000.0,40400.0,46233.0
2019-08-30,40950.0,40900.0,41000.0,40450.0,48567.0
2019-08-29,40600.0,40400.0,41500.0,40100.0,104312.0
2019-08-28,40150.0,40550.0,40650.0,39400.0,78764.0
2019-08-27,40550.0,40100.0,40800.0,40100.0,109632.0
2019-08-26,41200.0,40250.0,41600.0,40000.0,56422.0
2019-08-23,41900.0,41750.0,42400.0,41150.0,51496.0
2019-08-22,42350.0,41850.0,43100.0,41600.0,82636.0
2019-08-21,41150.0,42500.0,42900.0,40650.0,84315.0
2019-08-20,40450.0,41150.0,41450.0,40450.0,59062.0
2019-08-19,40700.0,40800.0,41250.0,40500.0,54828.0
2019-08-16,40300.0,40700.0,41350.0,40250.0,64800.0
2019-08-14,42450.0,41100.0,42700.0,40900.0,107365.0
2019-08-13,43200.0,42050.0,43450.0,42000.0,63775.0
2019-08-12,43050.0,43700.0,44250.0,42750.0,83344.0
2019-08-09,41600.0,43000.0,43100.0,41600.0,102309.0
2019-08-08,41800.0,41300.0,42500.0,40950.0,170564.0
2019-08-07,41450.0,41350.0,43150.0,40600.0,169716.0
2019-08-06,39900.0,42000.0,43900.0,38600.0,177920.0
2019-08-05,44600.0,41600.0,45100.0,41500.0,137600.0
2019-08-02,45500.0,44950.0,46450.0,44800.0,87934.0
2019-08-01,46150.0,46550.0,47300.0,45850.0,91565.0
2019-07-31,46300.0,46950.0,47550.0,44350.0,115426.0
2019-07-30,44550.0,46000.0,46450.0,44550.0,96102.0
2019-07-29,47100.0,46100.0,47500.0,45000.0,110159.0
2019-07-26,48250.0,47050.0,49000.0,47050.0,73397.0
2019-07-25,48350.0,48300.0,49100.0,48000.0,51781.0
2019-07-24,48850.0,48350.0,49600.0,48050.0,44216.0
2019-07-23,48250.0,49000.0,49750.0,48000.0,67002.0
2019-07-22,47750.0,48300.0,48850.0,47750.0,54290.0
2019-07-19,47600.0,48150.0,48500.0,47600.0,65076.0
2019-07-18,47500.0,47850.0,48300.0,47350.0,43293.0
2019-07-17,48450.0,47650.0,48500.0,47450.0,54498.0
2019-07-16,48400.0,48450.0,49250.0,48300.0,57586.0
2019-07-15,49000.0,48550.0,49700.0,48450.0,52526.0
2019-07-12,49250.0,49000.0,49600.0,48400.0,47254.0
2019-07-11,47450.0,49250.0,49600.0,47400.0,94678.0
2019-07-10,48300.0,47850.0,48950.0,47300.0,83617.0
2019-07-09,48700.0,48450.0,49300.0,48350.0,82512.0
2019-07-08,50000.0,48900.0,50400.0,48800.0,106287.0
